IDTime;ReadableTime;High;Low;Close;BarType;HAType;BBSignal;BBBreakoutSignal;StochMain;StochSignal;MarketMov;LabelStrategy
966974400;2000.08.22 20:00;1.4843;1.4815;1.4826;4;4;1;0;1.45631;2.41548;0;0
966988800;2000.08.23 00:00;1.4833;1.4791;1.4802;4;2;1;0;1.34831;1.89873;0;0
967003200;2000.08.23 04:00;1.4802;1.4778;1.4789;4;2;1;0;0.20202;1.00222;0;0
967017600;2000.08.23 08:00;1.48;1.4762;1.4789;4;2;1;0;0.18868;0.57967;0;0
967032000;2000.08.23 12:00;1.483;1.4785;1.4797;4;4;2;0;1.61871;0.6698;0;1
967046400;2000.08.23 16:00;1.4855;1.4784;1.4842;1;1;2;0;11.21157;4.33965;0;1
967060800;2000.08.23 20:00;1.4872;1.484;1.486;4;1;2;0;24.4898;12.44002;0;0
967075200;2000.08.24 00:00;1.4864;1.4832;1.4846;4;4;2;0;37.6494;24.45026;0;0
967089600;2000.08.24 04:00;1.4846;1.4809;1.4818;4;4;0;0;45.51148;35.88356;0;0
967104000;2000.08.24 08:00;1.4843;1.4779;1.4798;4;2;1;0;49.7807;44.31386;0;0
967118400;2000.08.24 12:00;1.484;1.4767;1.4823;4;4;1;0;57.36961;50.88727;0;0
967132800;2000.08.24 16:00;1.4828;1.479;1.4823;4;4;1;0;54.92958;54.02663;0;0
967147200;2000.08.24 20:00;1.483;1.4807;1.4808;4;4;1;0;42.723;51.67407;0;0
967161600;2000.08.25 00:00;1.4816;1.48;1.4803;4;4;0;0;31.33971;42.99743;0;0
967176000;2000.08.25 04:00;1.4807;1.4762;1.4783;4;2;1;0;24.0566;32.70644;0;0
967190400;2000.08.25 08:00;1.4825;1.4716;1.4737;2;2;1;0;19.53782;24.97804;0;0
967204800;2000.08.25 12:00;1.4761;1.4722;1.4746;4;2;1;0;13.22957;18.94133;0;0
967219200;2000.08.25 16:00;1.4779;1.4701;1.4729;4;2;1;0;6.33147;13.03295;0;0
967233600;2000.08.25 20:00;1.473;1.4689;1.4693;2;2;1;0;2.51678;7.35927;0;0
967420800;2000.08.28 00:00;1.4727;1.4704;1.4726;4;4;0;0;6.33484;5.06103;0;0
967435200;2000.08.28 04:00;1.473;1.4711;1.4711;4;4;0;0;8.37989;5.74384;0;0
967449600;2000.08.28 08:00;1.4737;1.469;1.4707;4;4;2;0;10.45198;8.3889;0;0
967464000;2000.08.28 12:00;1.4731;1.4695;1.4717;4;4;2;0;12.55289;10.46159;0;0
967478400;2000.08.28 16:00;1.4732;1.4706;1.4714;4;4;2;0;15.60284;12.86924;0;0
967492800;2000.08.28 20:00;1.4721;1.4685;1.47;4;4;2;0;18.63057;15.59543;0;0
967507200;2000.08.29 00:00;1.4713;1.4691;1.4705;4;4;1;0;17.42287;17.21876;0;0
967521600;2000.08.29 04:00;1.4714;1.4686;1.4712;4;4;1;0;21.22538;19.09294;0;0
967536000;2000.08.29 08:00;1.4721;1.4627;1.4635;2;2;1;0;19.16859;19.27228;0;0
967550400;2000.08.29 12:00;1.4655;1.4575;1.4599;2;2;1;0;13.11111;17.83503;0;0
967564800;2000.08.29 16:00;1.4631;1.4555;1.4583;4;2;1;0;7.69231;13.324;0;0
967579200;2000.08.29 20:00;1.4585;1.4553;1.4559;4;2;0;0;5.17529;8.65957;0;0
967593600;2000.08.30 00:00;1.456;1.4501;1.4526;2;2;1;0;2.57802;5.14854;0;0
967608000;2000.08.30 04:00;1.4537;1.4484;1.4493;2;2;1;0;0;2.58444;0;0
967622400;2000.08.30 08:00;1.45;1.4419;1.4434;2;2;1;0;0;0.85934;0;0
967636800;2000.08.30 12:00;1.4541;1.443;1.4534;1;4;1;0;7.93651;2.6455;0;1
967651200;2000.08.30 16:00;1.4579;1.4514;1.457;1;1;0;0;16.80912;8.24854;0;0
967665600;2000.08.30 20:00;1.4598;1.4565;1.4591;4;1;0;0;27.15964;17.30176;0;0
967680000;2000.08.31 00:00;1.4593;1.4552;1.4562;2;1;0;0;36.66432;26.87769;0;0
967694400;2000.08.31 04:00;1.4575;1.4544;1.457;4;4;0;0;48.41562;37.41319;0;0
967708800;2000.08.31 08:00;1.4574;1.4525;1.4547;4;4;1;0;62.29773;49.12589;0;0
967723200;2000.08.31 12:00;1.4571;1.4514;1.454;4;4;1;0;69.59641000000001;60.10326;0;0
967737600;2000.08.31 16:00;1.4566;1.4459;1.4483;2;2;1;0;69.3159;67.07001;0;0
967752000;2000.08.31 20:00;1.4513;1.4461;1.4475;4;2;1;0;60.31579;66.40937;0;0
967766400;2000.09.01 00:00;1.4515;1.4467;1.4499;1;2;0;0;52.05327;60.56165;0;0
967780800;2000.09.01 04:00;1.4505;1.4466;1.4483;4;4;0;0;39.65116;50.67341;0;0
967795200;2000.09.01 08:00;1.4537;1.4477;1.4497;4;4;2;0;30.52503;40.74316;0;0
967809600;2000.09.01 12:00;1.4575;1.4484;1.456;1;1;2;0;30.25099;33.47573;0;0
967824000;2000.09.01 16:00;1.4626;1.4559;1.4596;1;1;2;0;41.74757;34.17453;0;0
967838400;2000.09.01 20:00;1.4649;1.4598;1.4638;1;1;2;0;58.18432;43.39429;0;0
968025600;2000.09.04 00:00;1.4637;1.4623;1.4633;4;1;0;0;71.96382;57.29857;0;0
968040000;2000.09.04 04:00;1.466;1.4631;1.465;4;1;0;0;86.91477;72.35429999999999;0;0
968054400;2000.09.04 08:00;1.4658;1.4607;1.4634;4;4;0;0;96.52466;85.13442000000001;0;0
968068800;2000.09.04 12:00;1.4643;1.4611;1.4624;4;4;1;0;95.12448000000001;92.85464;0;0
968083200;2000.09.04 16:00;1.4629;1.4573;1.4584;2;2;1;0;88.81188;93.48701;0;2
968097600;2000.09.04 20:00;1.4591;1.4571;1.4577;4;2;0;0;81.40000000000001;88.44544999999999;0;0
968112000;2000.09.05 00:00;1.4586;1.4566;1.4574;4;2;0;0;72.27616;80.82935000000001;0;0
968126400;2000.09.05 04:00;1.4585;1.4559;1.4579;4;4;0;0;60.38647;71.35420999999999;0;0
968140800;2000.09.05 08:00;1.4584;1.4532;1.4542;2;2;1;0;44.80946;59.15736;0;0
968155200;2000.09.05 12:00;1.4557;1.4475;1.4509;2;2;1;0;27.21088;44.13561;0;0
968169600;2000.09.05 16:00;1.454;1.4491;1.4532;1;2;1;0;17.20733;29.74256;0;0
968184000;2000.09.05 20:00;1.4555;1.4526;1.4548;4;4;1;0;11.89427;18.77083;0;0
968198400;2000.09.06 00:00;1.4554;1.4522;1.4543;4;4;0;0;14.30595;14.46919;0;0
968212800;2000.09.06 04:00;1.455;1.4531;1.4533;4;4;0;0;17.02128;14.40717;0;1
968227200;2000.09.06 08:00;1.4541;1.4466;1.4511;4;2;1;0;18.29085;16.53936;0;1
968241600;2000.09.06 12:00;1.4516;1.4467;1.4483;2;2;1;0;19.61415;18.30876;0;1
968256000;2000.09.06 16:00;1.4524;1.4385;1.4393;2;2;1;0;14.84258;17.58253;0;1
968270400;2000.09.06 20:00;1.4407;1.4364;1.4374;4;2;1;0;8.37989;14.27887;0;1
968284800;2000.09.07 00:00;1.4389;1.4342;1.4355;4;2;0;0;3.27456;8.83234;0;0
968299200;2000.09.07 04:00;1.4381;1.4353;1.438;4;2;0;0;2.96053;4.87166;0;0
968313600;2000.09.07 08:00;1.4405;1.431;1.4369;4;4;0;0;3.76812;3.3344;0;1
968328000;2000.09.07 12:00;1.4418;1.4319;1.4386;4;4;0;0;6.21118;4.31327;0;1
968342400;2000.09.07 16:00;1.4396;1.4327;1.4365;4;4;0;0;7.14924;5.70951;0;1
968356800;2000.09.07 20:00;1.4393;1.4358;1.4392;4;4;1;0;10.6267;7.99571;0;1
968371200;2000.09.08 00:00;1.4395;1.4379;1.4379;4;4;1;0;13.61004;10.46199;0;1
968385600;2000.09.08 04:00;1.4387;1.434;1.4352;2;4;1;0;13.12217;12.45297;0;1
968400000;2000.09.08 08:00;1.438;1.4232;1.4235;2;2;1;0;12.0283;12.92017;0;1
968414400;2000.09.08 12:00;1.4269;1.4198;1.4227;4;2;1;0;8.606059999999999;11.25218;0;1
968428800;2000.09.08 16:00;1.4239;1.4184;1.4213;4;2;0;0;7.38499;9.339779999999999;0;0
968443200;2000.09.08 20:00;1.423;1.4137;1.4139;2;2;0;0;2.60022;6.19709;0;0
968630400;2000.09.11 00:00;1.4173;1.4125;1.4165;1;2;1;0;2.48092;4.15537;0;0
968644800;2000.09.11 04:00;1.4216;1.4163;1.4193;1;4;1;0;6.34921;3.81011;0;1
968659200;2000.09.11 08:00;1.4231;1.4092;1.4117;2;2;0;0;5.80552;4.87855;0;0
968673600;2000.09.11 12:00;1.4198;1.4092;1.4198;1;4;1;0;10.91525;7.68999;0;0
968688000;2000.09.11 16:00;1.4197;1.4059;1.4078;2;2;1;0;10.25478;8.991849999999999;0;0
968702400;2000.09.11 20:00;1.4093;1.4012;1.4025;2;2;1;0;10.54355;10.57119;0;0
968716800;2000.09.12 00:00;1.4048;1.4016;1.4017;4;2;0;0;9.09704;9.965120000000001;0;0
968731200;2000.09.12 04:00;1.4052;1.401;1.401;4;2;0;0;5.64854;8.42971;0;0
968745600;2000.09.12 08:00;1.405;1.395;1.4008;4;2;1;0;6.00445;6.91667;0;0
968760000;2000.09.12 12:00;1.4147;1.4006;1.4134;1;1;2;0;9.86688;7.17329;0;1
968774400;2000.09.12 16:00;1.4153;1.401;1.4053;2;1;2;0;14.33361;10.06831;0;0
968788800;2000.09.12 20:00;1.4075;1.404;1.4067;4;4;2;0;19.60784;14.60278;0;0
968803200;2000.09.13 00:00;1.409;1.4066;1.4074;4;4;0;0;25.67216;19.87121;0;0
968817600;2000.09.13 04:00;1.4082;1.4033;1.4043;2;4;0;0;30.76208;25.34736;0;0
968832000;2000.09.13 08:00;1.4113;1.4033;1.4086;1;4;0;0;40.41502;32.28309;0;0
968846400;2000.09.13 12:00;1.4112;1.4063;1.408;4;4;2;0;37.44726;36.20812;0;0
968860800;2000.09.13 16:00;1.4137;1.4073;1.408;4;4;2;0;43.21267;40.35832;0;0
968875200;2000.09.13 20:00;1.4114;1.4071;1.4096;4;4;2;0;50.12195;43.59396;0;0
968889600;2000.09.14 00:00;1.4105;1.4081;1.4089;4;4;2;0;54.23024;49.18829;0;0
968904000;2000.09.14 04:00;1.4091;1.4063;1.4073;4;4;1;0;59.5679;54.64003;0;0
968918400;2000.09.14 08:00;1.4214;1.4028;1.4127;1;1;1;0;64.68647;59.49487;0;1
968932800;2000.09.14 12:00;1.4187;1.4118;1.4125;4;1;2;0;71.2766;65.17699;0;0
968947200;2000.09.14 16:00;1.4135;1.4044;1.4063;2;2;1;0;67.04980999999999;67.67095999999999;0;0
968961600;2000.09.14 20:00;1.4085;1.4056;1.4068;4;2;1;0;58.04348;65.45663;0;0
968976000;2000.09.15 00:00;1.407;1.405;1.4067;4;2;0;0;51.96305;59.01878;0;0
968990400;2000.09.15 04:00;1.4083;1.4059;1.4062;4;4;0;0;43.82022;51.27558;0;0
969004800;2000.09.15 08:00;1.4143;1.4041;1.4105;1;4;0;0;36.15023;43.97784;0;0
969019200;2000.09.15 12:00;1.4111;1.4041;1.407;2;4;0;0;19.65602;33.20883;0;0
969033600;2000.09.15 16:00;1.4082;1.3993;1.4017;2;2;1;0;13.85681;23.22102;0;0
969048000;2000.09.15 20:00;1.4021;1.3964;1.3973;2;2;1;0;10.51625;14.67636;0;0
969235200;2000.09.18 00:00;1.3998;1.3972;1.3977;4;2;0;0;9.00164;11.1249;0;0
969249600;2000.09.18 04:00;1.4014;1.3966;1.3991;4;4;0;0;10.76696;10.09495;0;1
969264000;2000.09.18 08:00;1.4018;1.3959;1.3984;4;4;0;0;5.50336;8.42398;0;1
969278400;2000.09.18 12:00;1.4021;1.3967;1.4016;1;4;2;0;9.35961;8.54331;0;1
969292800;2000.09.18 16:00;1.4049;1.4001;1.4039;1;1;2;0;17.02638;10.62978;0;0
969307200;2000.09.18 20:00;1.4067;1.4036;1.4058;4;1;2;0;27.95567;18.11388;0;0
969321600;2000.09.19 00:00;1.4072;1.4035;1.4057;4;1;0;0;40.55482;28.51229;0;0
969336000;2000.09.19 04:00;1.4077;1.4018;1.4038;4;4;2;0;49.85915;39.45655;0;0
969350400;2000.09.19 08:00;1.4068;1.4001;1.4022;4;4;2;0;59.12519;49.84639;0;0
969364800;2000.09.19 12:00;1.407;1.4015;1.407;1;4;1;0;70.83333;59.93923;0;0
969379200;2000.09.19 16:00;1.4112;1.4049;1.4112;1;1;1;0;81.29031999999999;70.41628;0;1
969393600;2000.09.19 20:00;1.4128;1.408;1.4093;4;1;2;0;85.71429000000001;79.27931;0;0
969408000;2000.09.20 00:00;1.4107;1.4069;1.4077;4;4;2;0;82.11382;83.03948;0;2
969422400;2000.09.20 04:00;1.4083;1.4059;1.4065;4;4;0;0;77.90322999999999;81.91043999999999;0;0
969436800;2000.09.20 08:00;1.4121;1.4058;1.4111;1;4;1;0;83.68000000000001;81.23235;0;0
969451200;2000.09.20 12:00;1.4192;1.4105;1.4166;1;1;2;0;84.91124000000001;82.16482000000001;0;0
969465600;2000.09.20 16:00;1.4171;1.4083;1.4085;2;4;2;0;73.55491000000001;80.71539;0;0
969480000;2000.09.20 20:00;1.4123;1.408;1.4112;1;2;2;0;69.20904;75.89173;0;0
969494400;2000.09.21 00:00;1.4125;1.4093;1.4097;4;4;0;0;64.65638;69.14011000000001;0;0
969508800;2000.09.21 04:00;1.4133;1.41;1.4131;1;4;0;0;66.85083;66.90542000000001;0;0
969523200;2000.09.21 08:00;1.4172;1.4122;1.4163;1;1;2;0;67.07483000000001;66.19401000000001;0;0
969537600;2000.09.21 12:00;1.4235;1.4147;1.4231;1;1;2;0;68.0317;67.31912;0;0
969552000;2000.09.21 16:00;1.4365;1.4215;1.4351;1;1;2;0;82.09121;72.39924999999999;0;0
969566400;2000.09.21 20:00;1.4397;1.4346;1.4387;1;1;2;0;89.87701;79.99997999999999;0;0
969580800;2000.09.22 00:00;1.4387;1.4366;1.4373;4;1;0;0;95.86645;89.27822999999999;0;0
969595200;2000.09.22 04:00;1.4387;1.4369;1.4377;4;1;0;0;98.14942000000001;94.63096;0;0
969609600;2000.09.22 08:00;1.4529;1.436;1.4511;1;1;2;0;98.6456;97.55382;0;0
969624000;2000.09.22 12:00;1.4758;1.4498;1.4626;1;1;2;0;98.87588;98.55696;0;0
969638400;2000.09.22 16:00;1.464;1.4548;1.4597;2;1;2;0;97.73891;98.42013;0;2
969652800;2000.09.22 20:00;1.4599;1.4526;1.4532;2;4;0;0;94.13173999999999;96.91551;0;0
969840000;2000.09.25 00:00;1.4596;1.4558;1.4583;4;4;0;0;93.22556;95.03207;0;0
969854400;2000.09.25 04:00;1.4646;1.4579;1.4634;1;1;0;0;93.5634;93.64023;0;0
969868800;2000.09.25 08:00;1.4645;1.4534;1.4595;2;4;0;0;91.54988;92.77961000000001;0;0
969883200;2000.09.25 12:00;1.4625;1.4509;1.4531;2;2;0;0;85.72753;90.28027;0;0
969897600;2000.09.25 16:00;1.455;1.45;1.4518;4;2;0;0;79.42708;85.56816000000001;0;0
969912000;2000.09.25 20:00;1.4535;1.4502;1.4526;4;2;0;0;74.11391999999999;79.75618;0;0
969926400;2000.09.26 00:00;1.4529;1.451;1.4523;4;4;0;0;63.3359;72.2923;0;0
969940800;2000.09.26 04:00;1.4542;1.4519;1.454;4;4;2;0;49.64727;62.3657;0;0
969955200;2000.09.26 08:00;1.4601;1.4517;1.4553;4;1;2;0;38.0182;50.33379;0;0
969969600;2000.09.26 12:00;1.4577;1.4513;1.4562;4;4;2;0;31.04265;39.56937;0;0
969984000;2000.09.26 16:00;1.4631;1.4558;1.4608;1;1;2;0;30.01422;33.02503;0;0
969998400;2000.09.26 20:00;1.4642;1.4597;1.4631;4;1;2;0;44.58874;35.21521;0;0
970012800;2000.09.27 00:00;1.4635;1.4608;1.4618;4;1;2;0;58.55072;44.38456;0;0
970027200;2000.09.27 04:00;1.4675;1.4617;1.4672;1;1;0;0;73.62636999999999;58.92195;0;0
970041600;2000.09.27 08:00;1.4677;1.4621;1.4665;4;1;0;0;84.49409;72.22373;0;0
970056000;2000.09.27 12:00;1.4678;1.4607;1.4622;2;4;0;0;87.90931999999999;82.00993;0;0
970070400;2000.09.27 16:00;1.4646;1.4582;1.4602;4;2;1;0;82.71605;85.03982000000001;0;2
970084800;2000.09.27 20:00;1.4651;1.4599;1.464;1;4;1;0;78.92157;83.18231;0;1
970099200;2000.09.28 00:00;1.465;1.4629;1.4634;4;4;0;0;75.76876;79.13545999999999;0;0
970113600;2000.09.28 04:00;1.465;1.4626;1.4638;4;4;0;0;68.31276;74.33436;0;0
970128000;2000.09.28 08:00;1.4668;1.462;1.466;4;4;0;0;63.69231;69.25794;0;0
970142400;2000.09.28 12:00;1.4679;1.464;1.4653;4;4;2;0;64.09807000000001;65.36771;0;0
970156800;2000.09.28 16:00;1.4663;1.4611;1.4627;2;4;1;0;64.63654;64.14230999999999;0;0
970171200;2000.09.28 20:00;1.4647;1.4614;1.4626;4;4;1;0;58.71965;62.48475;0;0
970185600;2000.09.29 00:00;1.4646;1.4622;1.464;4;4;1;0;57.85536;60.40385;0;0
970200000;2000.09.29 04:00;1.4645;1.4618;1.4627;4;4;0;0;56.81234;57.79578;0;0
970214400;2000.09.29 08:00;1.4658;1.4609;1.4645;4;4;0;0;51.55807;55.40859;0;0
970228800;2000.09.29 12:00;1.4743;1.4636;1.4718;1;1;2;0;59.46667;55.94569;0;0
970243200;2000.09.29 16:00;1.4802;1.4717;1.4763;1;1;2;0;75.79186;62.2722;0;0
970257600;2000.09.29 20:00;1.4779;1.4725;1.4761;4;1;2;0;86.43411;73.89754000000001;0;0
970444800;2000.10.02 00:00;1.4765;1.4732;1.4748;4;1;0;0;89.07563;83.7672;0;0
970459200;2000.10.02 04:00;1.475;1.4731;1.4738;4;4;0;0;91.54303;89.01759;0;0
970473600;2000.10.02 08:00;1.4779;1.4734;1.4752;4;4;0;0;93.17889;91.26585;0;0
970488000;2000.10.02 12:00;1.4762;1.4666;1.4697;2;2;1;0;85.50548000000001;90.0758;0;2
970502400;2000.10.02 16:00;1.4708;1.4648;1.4689;4;2;1;0;76.46341;85.04926;0;0
970516800;2000.10.02 20:00;1.4704;1.4646;1.4663;2;2;1;0;63.67041;75.2131;0;0
970531200;2000.10.03 00:00;1.4676;1.4651;1.466;4;2;1;0;50.5867;63.57351;0;0
970545600;2000.10.03 04:00;1.468;1.465;1.4676;4;4;1;0;39.83629;51.36447;0;0
970560000;2000.10.03 08:00;1.4682;1.462;1.4633;2;4;1;0;22.92818;37.78372;0;0
970574400;2000.10.03 12:00;1.4645;1.4574;1.46;2;2;1;0;12.97297;25.24581;0;0
970588800;2000.10.03 16:00;1.4604;1.4557;1.4591;4;2;1;0;4.44444;13.44853;0;0
970603200;2000.10.03 20:00;1.4601;1.456;1.4591;4;2;1;0;1.9802;6.46587;0;0
970617600;2000.10.04 00:00;1.4592;1.4572;1.4587;4;4;0;0;1.96319;2.79594;0;0
970632000;2000.10.04 04:00;1.4605;1.4573;1.4584;4;4;0;0;0;1.31446;0;0
970646400;2000.10.04 08:00;1.4606;1.4523;1.4533;2;2;1;0;0;0.6544;0;0
970660800;2000.10.04 12:00;1.46;1.4521;1.4588;1;4;1;0;6.68287;2.22762;0;1
970675200;2000.10.04 16:00;1.4601;1.4536;1.4592;4;4;1;0;14.16149;6.94812;0;0
970689600;2000.10.04 20:00;1.4609;1.4578;1.4582;4;4;1;0;21.9086;14.25099;0;0
970704000;2000.10.05 00:00;1.4591;1.4577;1.4583;4;4;0;0;30.38516;22.15175;0;0
970718400;2000.10.05 04:00;1.4595;1.458;1.4587;4;4;2;0;40.76336;31.01904;0;0
970732800;2000.10.05 08:00;1.4599;1.4529;1.4543;2;4;1;0;48.51138;39.88664;0;0
970747200;2000.10.05 12:00;1.4576;1.452;1.4533;4;2;1;0;45.58522;44.95332;0;0
970761600;2000.10.05 16:00;1.4546;1.445;1.4471;2;2;1;0;35.05376;43.05012;0;0
970776000;2000.10.05 20:00;1.4474;1.443;1.4441;2;2;1;0;22.09302;34.244;0;0
970790400;2000.10.06 00:00;1.4459;1.4431;1.4457;4;2;0;0;13.33333;23.49337;0;0
970804800;2000.10.06 04:00;1.4472;1.4446;1.4465;4;4;0;0;7.22543;14.21726;0;0
970819200;2000.10.06 08:00;1.4509;1.4458;1.4509;1;1;0;0;13.86393;11.47423;0;1
970833600;2000.10.06 12:00;1.452;1.4457;1.4469;2;4;2;0;15.70439;12.26458;0;0
970848000;2000.10.06 16:00;1.4479;1.4422;1.4448;4;2;1;0;16.04938;15.2059;0;0
970862400;2000.10.06 20:00;1.4495;1.4446;1.4456;4;4;1;0;18.76485;16.83954;0;0
971049600;2000.10.09 00:00;1.4481;1.4459;1.4477;4;4;0;0;22.73308;19.18244;0;0
971064000;2000.10.09 04:00;1.4482;1.4471;1.4475;4;4;0;0;26.85714;22.78502;0;0
971078400;2000.10.09 08:00;1.4489;1.4466;1.4477;4;4;2;0;25.08039;24.8902;0;0
971092800;2000.10.09 12:00;1.4489;1.4454;1.4472;4;4;2;0;28.3054;26.74764;0;0
971107200;2000.10.09 16:00;1.45;1.4454;1.4479;4;4;0;0;38.93805;30.77461;0;0
971121600;2000.10.09 20:00;1.4497;1.4474;1.4492;4;4;2;0;49.87835;39.0406;0;0
971136000;2000.10.10 00:00;1.4494;1.4474;1.4484;4;4;2;0;56.47383;48.43008;0;0
971150400;2000.10.10 04:00;1.4498;1.448;1.4487;4;4;2;0;61.9469;56.09969;0;0
971164800;2000.10.10 08:00;1.4583;1.4485;1.455;1;1;2;0;73.42466;63.94846;0;0
971179200;2000.10.10 12:00;1.4582;1.453;1.4534;4;1;2;0;80.10471;71.82541999999999;0;0
971193600;2000.10.10 16:00;1.4544;1.4473;1.45;2;4;2;0;75.93985000000001;76.48974;0;2
971208000;2000.10.10 20:00;1.4565;1.4496;1.4557;1;4;0;0;81.32388;79.12281;0;0
971222400;2000.10.11 00:00;1.4587;1.4544;1.4586;1;1;0;0;85.59838000000001;80.95403;0;0
971236800;2000.10.11 04:00;1.4592;1.4567;1.4582;4;1;0;0;87.41007;84.77744;0;0
971251200;2000.10.11 08:00;1.4642;1.456;1.4609;1;1;2;0;88.07496;87.0278;0;0
971265600;2000.10.11 12:00;1.4626;1.458;1.4607;4;1;2;0;91.16719000000001;88.88406999999999;0;0
971280000;2000.10.11 16:00;1.4662;1.4588;1.4594;4;4;2;0;96.90264999999999;92.04827;0;0
971294400;2000.10.11 20:00;1.4641;1.4575;1.4607;4;4;2;0;96.72365000000001;94.93116000000001;0;0
971308800;2000.10.12 00:00;1.4627;1.46;1.4624;4;4;2;0;96.76966;96.79864999999999;0;2
971323200;2000.10.12 04:00;1.4637;1.4615;1.462;4;4;2;0;96.84499;96.77943;0;2
971337600;2000.10.12 08:00;1.4632;1.4584;1.4599;4;4;2;0;92.84650000000001;95.48705;0;2
971352000;2000.10.12 12:00;1.4672;1.4588;1.4669;1;4;2;0;92.73302;94.14149999999999;0;2
971366400;2000.10.12 16:00;1.4754;1.4667;1.4697;4;1;2;0;95.04792;93.54248;0;2
971380800;2000.10.12 20:00;1.4717;1.4695;1.4714;4;1;2;0;95.44741;94.40945000000001;0;2
971395200;2000.10.13 00:00;1.4715;1.4689;1.4702;4;1;0;0;93.52291;94.67274999999999;0;0
971409600;2000.10.13 04:00;1.4717;1.4694;1.471;4;4;0;0;93.48172;94.15067999999999;0;0
971424000;2000.10.13 08:00;1.4804;1.4699;1.4752;1;1;2;0;97.76224000000001;94.92229;0;0
971438400;2000.10.13 12:00;1.4757;1.4612;1.4629;2;2;1;0;82.20229999999999;91.14875000000001;0;2
971452800;2000.10.13 16:00;1.4635;1.4496;1.4525;2;2;1;0;59.01456;79.6597;0;0
971467200;2000.10.13 20:00;1.4534;1.4497;1.452;4;2;1;0;40.49751;60.57146;0;0
971654400;2000.10.16 00:00;1.4536;1.4512;1.4527;4;2;0;0;27.39481;42.30229;0;0
971668800;2000.10.16 04:00;1.4545;1.4508;1.4515;4;2;0;0;15.39708;27.76313;0;0
971683200;2000.10.16 08:00;1.4533;1.4452;1.4466;2;2;1;0;2.70666;15.16618;0;0
971697600;2000.10.16 12:00;1.449;1.4418;1.4449;4;2;1;0;0.46144;6.18839;0;0
971712000;2000.10.16 16:00;1.4513;1.4441;1.4474;4;4;1;0;2.00879;1.72563;0;1
971726400;2000.10.16 20:00;1.4485;1.4462;1.4474;4;4;0;0;3.42548;1.96524;0;0
971740800;2000.10.17 00:00;1.4479;1.4459;1.4465;4;4;0;0;4.09429;3.17619;0;0
971755200;2000.10.17 04:00;1.4475;1.4446;1.446;4;4;1;0;5.29938;4.27305;0;0
971769600;2000.10.17 08:00;1.4473;1.4368;1.4385;2;2;1;0;5.88235;5.09201;0;0
971784000;2000.10.17 12:00;1.44;1.4342;1.4396;4;2;1;0;7.66551;6.28241;0;0
971798400;2000.10.17 16:00;1.4458;1.4382;1.4444;1;4;1;0;12.51282;8.68689;0;1
971812800;2000.10.17 20:00;1.4514;1.4446;1.4504;1;1;0;0;27.30721;15.82851;0;0
971827200;2000.10.18 00:00;1.4513;1.4487;1.45;4;1;0;0;43.15068;27.6569;0;0
971841600;2000.10.18 04:00;1.4507;1.4487;1.4494;4;1;0;0;53.5668;41.34156;0;0
971856000;2000.10.18 08:00;1.451;1.443;1.4476;4;4;1;0;67.37967999999999;54.69905;0;0
971870400;2000.10.18 12:00;1.4616;1.4456;1.4592;1;1;2;0;86.10086;69.01578000000001;0;0
971884800;2000.10.18 16:00;1.4589;1.4383;1.443;3;4;1;0;77.07865;76.85306;0;0
971899200;2000.10.18 20:00;1.4447;1.442;1.4435;4;2;1;0;63.08793;75.42247999999999;0;0
971913600;2000.10.19 00:00;1.4451;1.4431;1.4443;4;2;0;0;52.03791;64.06816999999999;0;0
971928000;2000.10.19 04:00;1.4461;1.4438;1.4446;4;4;0;0;41.53005;52.21863;0;0
971942400;2000.10.19 08:00;1.4486;1.4419;1.4469;4;4;0;0;35.40754;42.99184;0;0
971956800;2000.10.19 12:00;1.4479;1.4422;1.4446;4;4;0;0;19.43431;32.12397;0;0
971971200;2000.10.19 16:00;1.447;1.4396;1.4456;4;4;0;0;18.45861;24.43348;0;0
971985600;2000.10.19 20:00;1.4475;1.4431;1.4462;4;4;0;0;17.49503;18.46265;0;0
972000000;2000.10.20 00:00;1.4476;1.4457;1.4469;4;4;0;0;17.28395;17.74586;0;0
972014400;2000.10.20 04:00;1.4504;1.4463;1.4496;1;1;2;0;24.88584;19.88828;0;1
972028800;2000.10.20 08:00;1.4498;1.4446;1.4472;4;4;0;0;27.87097;23.34692;0;0
972043200;2000.10.20 12:00;1.4507;1.4448;1.4469;4;4;0;0;33.93393;28.89692;0;0
972057600;2000.10.20 16:00;1.4515;1.4416;1.4501;1;4;0;0;45.61717;35.80736;0;0
972072000;2000.10.20 20:00;1.4517;1.449;1.4515;4;1;0;0;62.66094;47.40402;0;0
972259200;2000.10.23 00:00;1.4559;1.4508;1.455;4;1;2;0;87.5;65.25937;0;0
972273600;2000.10.23 04:00;1.456;1.4537;1.4545;4;1;2;0;87.15595999999999;79.10563999999999;0;0
972288000;2000.10.23 08:00;1.4579;1.4526;1.4579;1;1;0;0;93.49593;89.38397000000001;0;0
972302400;2000.10.23 12:00;1.458;1.4517;1.4522;2;4;0;0;88.70674;89.78621;0;2
972316800;2000.10.23 16:00;1.4581;1.449;1.4517;4;4;1;0;79.47020000000001;87.22429;0;0
972331200;2000.10.23 20:00;1.4545;1.4503;1.4534;4;4;1;0;73.79845;80.65846000000001;0;0
972345600;2000.10.24 00:00;1.4547;1.4522;1.4533;4;4;0;0;66.97389;73.41418;0;0
